keyword,identifier,title,card_url,image_url
鬼,U426_nichibunken_0123_0002_0002,鬼；オニ，角；ツノ，獣；ケモノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0002.jpg
鬼,U426_nichibunken_0123_0002_0003,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0003.jpg
鬼,U426_nichibunken_0123_0002_0004,鬼；オニ，角；ツノ，老人；ロウジン，松明；タイマツ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0004.jpg
鬼,U426_nichibunken_0123_0002_0005,鬼；オニ，頭巾；ズキン，笈；オイ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0005.jpg
鬼,U426_nichibunken_0123_0002_0006,鬼；オニ，頭巾；ズキン,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0006,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0006.jpg
鬼,U426_nichibunken_0123_0002_0007,鬼；オニ，一つ目；ヒトツメ，頭巾；ズキン,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0007,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0007.jpg
鬼,U426_nichibunken_0123_0002_0008,鬼；オニ，鷲鼻；ワシバナ，老人；ロウジン，禿げ頭；ハゲアタマ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0008,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0008.jpg
鬼,U426_nichibunken_0123_0002_0009,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0009,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0009.jpg
鬼,U426_nichibunken_0123_0002_0010,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0010,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0010.jpg
鬼,U426_nichibunken_0123_0002_0011,鬼；オニ，角；ツノ，行灯；アンドン,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0011,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0011.jpg
鬼,U426_nichibunken_0123_0002_0012,鬼；オニ，笈；オイ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0012,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0012.jpg
鬼,U426_nichibunken_0123_0002_0013,鬼；オニ，頭巾；ズキン,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0013,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0013.jpg
鬼,U426_nichibunken_0123_0002_0014,鬼；オニ，松明；タイマツ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0014,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0014.jpg
鬼,U426_nichibunken_0123_0002_0015,鬼；オニ，角；ツノ，頭巾；ズキン，狐；キツネ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0015,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0015.jpg
鬼,U426_nichibunken_0123_0002_0016,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0016,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0016.jpg
鬼,U426_nichibunken_0123_0002_0017,鬼；オニ，牛；ウシ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0017,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0017.jpg
鬼,U426_nichibunken_0123_0002_0018,鬼；オニ，獣；ケモノ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0018,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0018.jpg
鬼,U426_nichibunken_0123_0002_0019,鬼；オニ，獣；ケモノ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0019,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0019.jpg
鬼,U426_nichibunken_0123_0002_0020,鬼；オニ，角；ツノ，松明；タイマツ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0020,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0020.jpg
鬼,U426_nichibunken_0123_0002_0021,鬼；オニ，角；ツノ，行列；ギョウレツ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0002_0021,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0002_0021.jpg
鬼,U426_nichibunken_0123_0003_0000,鬼；オニ，宴；ウタゲ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0000.jpg
鬼,U426_nichibunken_0123_0003_0001,鬼；オニ，角；ツノ，目玉；メダマ，獣；ケモノ，鼻毛；ハナゲ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0001.jpg
鬼,U426_nichibunken_0123_0003_0002,鬼；オニ，角；ツノ，頭巾；ズキン，蛸；タコ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0002.jpg
鬼,U426_nichibunken_0123_0003_0003,鬼；オニ，角；ツノ，獣；ケモノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0003.jpg
鬼,U426_nichibunken_0123_0003_0004,鬼；オニ，角；ツノ，蛙；カエル,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0004.jpg
鬼,U426_nichibunken_0123_0003_0005,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0005.jpg
鬼,U426_nichibunken_0123_0003_0006,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0006,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0006.jpg
鬼,U426_nichibunken_0123_0003_0007,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0007,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0007.jpg
鬼,U426_nichibunken_0123_0003_0008,鬼；オニ，獣；ケモノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0008,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0008.jpg
鬼,U426_nichibunken_0123_0003_0009,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0009,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0009.jpg
鬼,U426_nichibunken_0123_0003_0010,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0010,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0010.jpg
鬼,U426_nichibunken_0123_0003_0011,鬼；オニ，角；ツノ，猿；サル，頭巾；ズキン，団扇；ウチワ，舞；マイ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0011,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0011.jpg
鬼,U426_nichibunken_0123_0003_0012,鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0012,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0012.jpg
鬼,U426_nichibunken_0123_0003_0013,鬼；オニ，角；ツノ，一つ目；ヒトツメ，頭巾；ズキン,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0013,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0013.jpg
鬼,U426_nichibunken_0123_0003_0014,鬼；オニ，角；ツノ，頭巾；ズキン,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0014,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0014.jpg
鬼,U426_nichibunken_0123_0003_0015,鬼；オニ，三つ目；ミツメ，老人；ロウジン，頭巾；ズキン,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0015,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0015.jpg
鬼,U426_nichibunken_0123_0003_0016,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0003_0016,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0003_0016.jpg
鬼,U426_nichibunken_0123_0004_0000,鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0004_0000.jpg
鬼,U426_nichibunken_0123_0004_0001,鬼；オニ，角；ツノ，猿；サル，頭巾；ズキン，団扇；ウチワ，鳥；トリ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0004_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0004_0001.jpg
鬼,U426_nichibunken_0123_0004_0002,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0004_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0004_0002.jpg
鬼,U426_nichibunken_0123_0004_0003,鬼；オニ，一つ目；ヒトツメ，嘴；クチバシ，頭巾；ズキン，鳥；トリ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0004_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0004_0003.jpg
鬼,U426_nichibunken_0123_0004_0004,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0004_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0004_0004.jpg
鬼,U426_nichibunken_0123_0004_0005,鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0004_0005,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0004_0005.jpg
鬼,U426_nichibunken_0123_0004_0006,鬼；オニ，蛙；カエル,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0004_0006,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0004_0006.jpg
鬼,U426_nichibunken_0123_0004_0007,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0004_0007,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0004_0007.jpg
鬼,U426_nichibunken_0123_0004_0008,鬼；オニ，角；ツノ，頭巾；ズキン，老人；ロウジン,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0004_0008,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0004_0008.jpg
鬼,U426_nichibunken_0123_0004_0009,鬼；オニ，角；ツノ，老人；ロウジン,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0004_0009,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0004_0009.jpg
鬼,U426_nichibunken_0123_0004_0010,鬼；オニ，角；ツノ，冠；カンムリ，鷲鼻；ワシバナ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0004_0010,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0004_0010.jpg
鬼,U426_nichibunken_0123_0004_0011,鬼；オニ，角；ツノ，禿げ頭；ハゲアタマ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0004_0011,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0004_0011.jpg
鬼,U426_nichibunken_0123_0005_0000,鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0005_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0005_0000.jpg
鬼,U426_nichibunken_0123_0005_0001,鬼；オニ，角；ツノ，獣；ケモノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0005_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0005_0001.jpg
鬼,U426_nichibunken_0123_0005_0002,鬼；オニ，角；ツノ，獣；ケモノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0123_0005_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0123_0005_0002.jpg
鬼,U426_nichibunken_0138_0001_0007,天狗；テング，翼；ツバサ，爪；ツメ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0138_0001_0007,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0138_0001_0007.jpg
鬼,U426_nichibunken_0142_0025_0000,鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0142_0025_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0142_0025_0000.jpg
鬼,U426_nichibunken_0145_0023_0000,鬼女；キジョ，鬼；オニ，女；オンナ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0145_0023_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0145_0023_0000.jpg
鬼,U426_nichibunken_0147_0001_0000,鬼；オニ，蟹；カニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0147_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0147_0001_0000.jpg
鬼,U426_nichibunken_0150_0021_0000,鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0021_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0021_0000.jpg
鬼,U426_nichibunken_0150_0022_0000,狐；キツネ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0022_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0022_0000.jpg
鬼,U426_nichibunken_0150_0033_0000,鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0033_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0033_0000.jpg
鬼,U426_nichibunken_0150_0076_0000,鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0076_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0076_0000.jpg
鬼,U426_nichibunken_0150_0084_0000,鬼；オニ，三つ目；ミツメ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0084_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0084_0000.jpg
鬼,U426_nichibunken_0150_0086_0000,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0086_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0086_0000.jpg
鬼,U426_nichibunken_0150_0092_0000,護法童子；ゴホウドウジ，鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0092_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0092_0000.jpg
鬼,U426_nichibunken_0150_0093_0000,護法童子；ゴホウドウジ，鬼；オニ，剣；ケン,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0093_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0093_0000.jpg
鬼,U426_nichibunken_0150_0094_0000,護法童子；ゴホウドウジ，鬼；オニ，槍；ヤリ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0094_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0094_0000.jpg
鬼,U426_nichibunken_0150_0095_0000,護法童子；ゴホウドウジ，鬼；オニ，剣；ケン,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0095_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0095_0000.jpg
鬼,U426_nichibunken_0150_0097_0000,護法童子；ゴホウドウジ，宝棒；ホウボウ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0097_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0097_0000.jpg
鬼,U426_nichibunken_0150_0102_0000,腰蓑；コシミノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0102_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0102_0000.jpg
鬼,U426_nichibunken_0150_0113_0000,赤鬼；アカオニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0113_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0113_0000.jpg
鬼,U426_nichibunken_0150_0116_0000,赤鬼；アカオニ，女；オンナ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0150_0116_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0150_0116_0000.jpg
鬼,U426_nichibunken_0151_0001_0000,貝；カイ，鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0151_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0151_0001_0000.jpg
鬼,U426_nichibunken_0151_0004_0000,鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0151_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0151_0004_0000.jpg
鬼,U426_nichibunken_0154_0001_0000,鬼；オニ，三つ目；ミツメ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0001_0000.jpg
鬼,U426_nichibunken_0154_0002_0000,赤鬼；アカオニ，大幣；オオヌサ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0002_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0002_0000.jpg
鬼,U426_nichibunken_0154_0014_0000,鬼；オニ，褌；フンドシ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0014_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0014_0000.jpg
鬼,U426_nichibunken_0154_0015_0000,鬼；オニ，角；ツノ，緑；ミドリ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0015_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0015_0000.jpg
鬼,U426_nichibunken_0154_0016_0000,鬼；オニ，黄色；キイロ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0016_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0016_0000.jpg
鬼,U426_nichibunken_0154_0017_0000,鬼；オニ，桃色；モモイロ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0017_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0017_0000.jpg
鬼,U426_nichibunken_0154_0018_0000,鬼；オニ，赤；アカ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0018_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0018_0000.jpg
鬼,U426_nichibunken_0154_0024_0000,鬼；オニ，角；ツノ，角材；カクザイ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0024_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0024_0000.jpg
鬼,U426_nichibunken_0154_0038_0000,赤鬼；アカオニ，唐櫃；カラビツ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0038_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0038_0000.jpg
鬼,U426_nichibunken_0154_0039_0000,鬼；オニ，唐櫃；カラビツ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0039_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0039_0000.jpg
鬼,U426_nichibunken_0154_0040_0000,鬼；オニ，牙；キバ，唐櫃；カラビツ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0040_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0040_0000.jpg
鬼,U426_nichibunken_0154_0041_0000,鬼；オニ，唐櫃；カラビツ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0041_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0041_0000.jpg
鬼,U426_nichibunken_0154_0042_0000,鬼；オニ，唐櫃；カラビツ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0042_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0042_0000.jpg
鬼,U426_nichibunken_0154_0043_0000,鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0043_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0043_0000.jpg
鬼,U426_nichibunken_0154_0044_0000,鬼；オニ，角；ツノ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0044_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0044_0000.jpg
鬼,U426_nichibunken_0154_0045_0000,鬼；オニ，老人；ロウジン，禿げ頭；ハゲアタマ，男；オトコ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0045_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0045_0000.jpg
鬼,U426_nichibunken_0154_0049_0000,鎮子；チンシ，蓋；フタ，餓鬼；ガキ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0154_0049_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0154_0049_0000.jpg
鬼,U426_nichibunken_0155_0001_0000,化物；バケモノ，鬼；オニ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0155_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0155_0001_0000.jpg
鬼,U426_nichibunken_0155_0003_0000,鬼；オニ，煙管；キセル,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0155_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0155_0003_0000.jpg
鬼,U426_nichibunken_0155_0006_0000,車輪；シャリン，三つ目；ミツメ，炎；ホノオ,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0155_0006_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0155_0006_0000.jpg
