identifier,aaa,bbbb,cccc,dddd,title,creator,subjects,description,publisher,contributor,date,resource_type,format,language,source,relation,coverage,rights,card_url,image_url
U426_nichibunken_0093_0057_0000,426,0093,0057,0000,,,巻物；マキモノ,巻物を持った黒い化物。動物のような顔で、長い舌を出している。赤い衣をまとっている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0057_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0057_0000.jpg
U426_nichibunken_0093_0058_0000,426,0093,0058,0000,,,鳥；トリ,頭部が鳥のような化物。尻餅をついてひっくり返っている。全身が羽毛に覆われ、手足には鋭い爪が生えている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0058_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0058_0000.jpg
U426_nichibunken_0093_0059_0000,426,0093,0059,0000,,,毛；ケ，針；ハリ,針のように尖った毛髪の化物。動物のような顔で、手足にも長く鋭い爪がある。赤い衣をまとい、前屈みになって左手を挙げている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0059_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0059_0000.jpg
U426_nichibunken_0093_0062_0000,426,0093,0062,0000,,,老人；ロウジン，坊主；ボウズ,僧形の男性。頭が大きく歪んでいる。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0062_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0062_0000.jpg
U426_nichibunken_0093_0063_0000,426,0093,0063,0000,,,獣；ケモノ,手が長い兎のような化物。両手を広げ口を大きく開けている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0063_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0063_0000.jpg
U426_nichibunken_0093_0064_0000,426,0093,0064,0000,,,狼；オオカミ,後ろを振り返って、目を見開き、口を大きく開けた獣。2足で立ち、腰蓑を身に着けている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0064_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0064_0000.jpg
U426_nichibunken_0093_0065_0000,426,0093,0065,0000,,,兎；ウサギ,黒い兎のような化物。2足で歩き、両手を前に突き出して何かから逃げている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0065_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0065_0000.jpg
U426_nichibunken_0093_0067_0000,426,0093,0067,0000,,,口；クチ，尾；オ,目がない化物。顔の半分は大きな口である。腰を曲げ、長い尾を自ら持って必死に逃げている。老人のようである。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0067_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0067_0000.jpg
U426_nichibunken_0093_0068_0000,426,0093,0068,0000,,,女；オンナ，赤子；アカゴ,赤子を抱いた女の化物。その腕は鳥の羽のようである。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0068_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0068_0000.jpg
U426_nichibunken_0093_0069_0000,426,0093,0069,0000,,,一つ目；ヒトツメ,一つ目の化物。腰巻をつけ、両手に枝葉を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0069_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0069_0000.jpg
U426_nichibunken_0093_0070_0000,426,0093,0070,0000,,,空穂；ウツボ,空穂が擬人化した化物。頭部が靭で、胴体は甲冑を着込んだ獣である。弓矢を担いでいる。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0070_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0070_0000.jpg
U426_nichibunken_0093_0071_0000,426,0093,0071,0000,,,鐙；アブミ,鐙が擬人化した化物。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0071_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0071_0000.jpg
U426_nichibunken_0093_0075_0000,426,0093,0075,0000,,,一つ目；ヒトツメ，入道；ニュウドウ,僧形の化物。頭部が大きく一つ目の坊主である。,所蔵者：国際日本文化研究センター,,2006,画像,,日本語,親書誌： U426_nichibunken_0093 ：暁斎百鬼画談；ギョウサイヒャッキガダン,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0093_0075_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0093_0075_0000.jpg
U426_nichibunken_0094_0003_0000,426,0094,0003,0000,,英一蝶,百足；ムカデ，黒雲；クロクモ,黒雲に包まれた獅子頭のような顔をした百足。百足は八方に光を放っており、足には炎をまとっている。詞書には百足について「まかふへくもなきむかてなり百千のいかつちときこへしハ大地をひゝかすおとなるへし二三千のたい松と見へしハあしにてやあるらんかしらハうしおにのことくにてそのかたち大なる事たとへんかたもなし」と説明されている。,所蔵者：国際日本文化研究センター,,2008,画像,,日本語,親書誌： U426_nichibunken_0094 ：田原藤太秀郷；タワラトウタヒデサト,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0094_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0094_0003_0000.jpg
U426_nichibunken_0094_0004_0000,426,0094,0004,0000,,英一蝶,大蛇；ダイジャ，変化；ヘンゲ,唐風の衣装で冠を着け被帛を垂らした女。詞書によれば、百足を退治した礼として尽きることのない巻絹と米俵、思うままの食物が湧き出る鍋を田原藤太に与えた。この俵によって藤太を「たわら藤太」と呼ぶ。,所蔵者：国際日本文化研究センター,,2008,画像,,日本語,親書誌： U426_nichibunken_0094 ：田原藤太秀郷；タワラトウタヒデサト,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0094_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0094_0004_0000.jpg
U426_nichibunken_0094_0006_0000,426,0094,0006,0000,,英一蝶,眷属；ケンゾク，大蛇；ダイジャ，蛸；タコ，貝；カイ,波打ち際に立っている3体の化物。大蛇の眷属。,所蔵者：国際日本文化研究センター,,2008,画像,,日本語,親書誌： U426_nichibunken_0094 ：田原藤太秀郷；タワラトウタヒデサト,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0094_0006_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0094_0006_0000.jpg
U426_nichibunken_0094_0006_0001,426,0094,0006,0001,,英一蝶,眷属；ケンゾク，大蛇；ダイジャ，蛸；タコ,頭部が蛸で腰蓑を着けた緑色の体の化物。大蛇の眷属。,所蔵者：国際日本文化研究センター,,2008,画像,,日本語,親書誌： U426_nichibunken_0094 ：田原藤太秀郷；タワラトウタヒデサト,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0094_0006_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0094_0006_0001.jpg
U426_nichibunken_0094_0006_0002,426,0094,0006,0002,,英一蝶,眷属；ケンゾク，大蛇；ダイジャ，貝；カイ,背中は鮑貝、頭部は巻貝状になった青い体の化物。大蛇の眷属。,所蔵者：国際日本文化研究センター,,2008,画像,,日本語,親書誌： U426_nichibunken_0094 ：田原藤太秀郷；タワラトウタヒデサト,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0094_0006_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0094_0006_0002.jpg
U426_nichibunken_0094_0006_0003,426,0094,0006,0003,,英一蝶,眷属；ケンゾク，大蛇；ダイジャ，貝；カイ,背中は巻貝、頭部は二枚貝状の緑色の体の化物。大蛇の眷属。,所蔵者：国際日本文化研究センター,,2008,画像,,日本語,親書誌： U426_nichibunken_0094 ：田原藤太秀郷；タワラトウタヒデサト,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0094_0006_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0094_0006_0003.jpg
U426_nichibunken_0095_0003_0000,426,0095,0003,0000,,玉水写,白布；シロヌノ,白布をかぶった化物。白布の裾からは獣のような鋭い爪が見えている。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0095 ：土佐光起百鬼夜行之圖；トサミツオキヒャッキヤギョウノズ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0095_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0095_0003_0000.jpg
U426_nichibunken_0095_0004_0000,426,0095,0004,0000,,玉水写,浅沓；アサグツ,浅沓の化物。ヤマアラシの姿をしている。狡猾な笑み浮かべながらゆっくりと歩いている。頭上に浅沓をのせて、背中からいくつもの針が飛び出している。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0095 ：土佐光起百鬼夜行之圖；トサミツオキヒャッキヤギョウノズ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0095_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0095_0004_0000.jpg
U426_nichibunken_0095_0006_0000,426,0095,0006,0000,,玉水写,琴；コト，琵琶；ビワ,琵琶の化物。青色の蓑を身にまとい、琴の化物に結ばれた赤色の紐を力強く引きながら歩いている。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0095 ：土佐光起百鬼夜行之圖；トサミツオキヒャッキヤギョウノズ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0095_0006_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0095_0006_0000.jpg
U426_nichibunken_0095_0008_0000,426,0095,0008,0000,,玉水写,鳥兜；トリカブト,鳥の頭部が鳥兜になった化物。上空を飛んでいる。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0095 ：土佐光起百鬼夜行之圖；トサミツオキヒャッキヤギョウノズ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0095_0008_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0095_0008_0000.jpg
U426_nichibunken_0095_0009_0000,426,0095,0009,0000,,玉水写,笙；ショウ,顔の側面に笙をつけた化物。鳥のような翼があり、大きな錫杖をかついでいる。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0095 ：土佐光起百鬼夜行之圖；トサミツオキヒャッキヤギョウノズ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0095_0009_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0095_0009_0000.jpg
U426_nichibunken_0095_0010_0000,426,0095,0010,0000,,玉水写,赤；アカ,赤い化物。全身が赤く、鉤爪の足を前方へ突き出している。足は前足の2本のみで、後足は描かれていない。腹の下からは尻尾のようなものが垂れ下がっている。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0095 ：土佐光起百鬼夜行之圖；トサミツオキヒャッキヤギョウノズ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0095_0010_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0095_0010_0000.jpg
U426_nichibunken_0095_0011_0000,426,0095,0011,0000,,玉水写,木槌；キヅチ,木槌を持った化物。両目が大きく、体は黒い。木槌を振り下ろそうとしている。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0095 ：土佐光起百鬼夜行之圖；トサミツオキヒャッキヤギョウノズ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0095_0011_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0095_0011_0000.jpg
U426_nichibunken_0095_0012_0000,426,0095,0012,0000,,玉水写,熊手；クマデ,熊手を持った化物。2本の角を生やし、牛のような容姿をしており、青色の襟巻きをしている。,所蔵者：国際日本文化研究センター,,2007,画像,,日本語,親書誌： U426_nichibunken_0095 ：土佐光起百鬼夜行之圖；トサミツオキヒャッキヤギョウノズ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0095_0012_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0095_0012_0000.jpg
